title,price,rating,votes,sales_last_month,image_url,url,prime,scraped_at,categorie,published_date,full_title,categorie_principale,categorie_secondaire
"Écouteurs Bluetooth 5.3, Écouteur sans Fil avec 4 ENC Réduction Antibruit Mic Casque Bluetooth Hi-FI Son Stéréo, 36 Heures Durée de Lecture, IP7 Etanche, Écran LED, Contrôle Tactile",23.99,4.4,50617.0,500.0,https://m.media-amazon.com/images/I/61PoM+ECNmL._AC_UL320_.jpg,https://www.amazon.fr/Ecouteurs-Bluetooth-%C3%89couteur-Antibruit-Oreillette/dp/B0BYD8F9W7/ref=sr_1_18?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-18&srs=4551203031,False,2025-07-16 11:15:22.095617,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs']",14 mars 2023,"Écouteurs Bluetooth 5.3, Écouteur sans Fil avec 4 ENC Réduction Antibruit Mic Casque Bluetooth Hi-FI Son Stéréo, 36 Heures Durée de Lecture, IP7 Etanche, Écran LED, Contrôle Tactile",402 en High-Tech ( Voir les 100 premiers en High-Tech ),40 en Casques et écouteurs
"AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi avec Carte Mémoire microSDXC 64 Go, Action Camera 4k Étanche jusqu'à 30M avec Stabilisation Grand Angle de 170° Télécommande 2.4G",79.99,4.2,13497.0,300.0,https://m.media-amazon.com/images/I/71ka3ZwL5LL._AC_UL320_.jpg,https://www.amazon.fr/AKASO-M%C3%A9moire-microSDXC-Stabilisation-T%C3%A9l%C3%A9commande/dp/B0C5DH85FH/ref=sr_1_19?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-19&srs=4551203031,False,2025-07-16 11:15:22.096169,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",3 août 2023,"AKASO EK7000 Caméra Sport 4K 30fps 20MP WiFi avec Carte Mémoire microSDXC 64 Go, Action Camera 4k Étanche jusqu'à 30M avec Stabilisation Grand Angle de 170° Télécommande 2.4G",180 en Climate Pledge Friendly ( Voir les 100 premiers en Climate Pledge Friendly ),5 en Caméras embarquées
"Samsung R630 Galaxy Buds3 Pro, Silver",151.43,4.1,627.0,200.0,https://m.media-amazon.com/images/I/71hvvK6bATL._AC_UL320_.jpg,https://www.amazon.fr/Samsung-R630-Galaxy-Buds3-Silver/dp/B0D47MDKVP/ref=sr_1_20_mod_primary_new?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-20&srs=4551203031,False,2025-07-16 11:15:22.096649,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs', 'Écouteurs à conduction osseuse']",10 juillet 2024,"Samsung R630 Galaxy Buds3 Pro, Silver",1 713 en High-Tech ( Voir les 100 premiers en High-Tech ),45 en Écouteurs à conduction osseuse
"SHOKZ OpenSwim Casque à Conduction osseuse, Lecteur MP3 de Natation étanche IP68, écouteurs de Sport Oreilles Libres avec 4 GB de mémoire, 8H d'autonomie, Bouchons d'oreilles (sans Bluetooth), Noir",159.0,4.6,3538.0,200.0,https://m.media-amazon.com/images/I/51OXIZOHm6L._AC_UL320_.jpg,https://www.amazon.fr/SHOKZ-OpenSwimm%EF%BC%8C%C3%89couteur-Conduction-M%C3%A9moire%E3%80%90Non-Bluetooth%E3%80%91/dp/B09CGP8MVH/ref=sr_1_21?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-21&srs=4551203031,False,2025-07-16 11:15:22.097057,"['Sports et Loisirs', 'Électronique', 'Lecteurs MP3 étanches']",9 juin 2023,"SHOKZ OpenSwim Casque à Conduction osseuse, Lecteur MP3 de Natation étanche IP68, écouteurs de Sport Oreilles Libres avec 4 GB de mémoire, 8H d'autonomie, Bouchons d'oreilles (sans Bluetooth), Noir",521 en Sports et Loisirs ( Voir les 100 premiers en Sports et Loisirs ),2 en Lecteurs MP3 étanches de natation
AKASO Caméra Sport 4K Etanche WiFi Action Caméra Sportive Ultra Full HD Stabilisateur avec Télécommande Écran Tactile 30fps Angle Réglable 131 Pieds sous Marine 2 Batteries Kit d'Accessoires – V50X,119.99,4.5,3616.0,200.0,https://m.media-amazon.com/images/I/71OUG6j-XGL._AC_UL320_.jpg,https://www.amazon.fr/Cam%C3%A9ra-Sport-Etanche-WiFi-Stabilisateur/dp/B07RHHWNK9/ref=sr_1_22?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-22&srs=4551203031,False,2025-07-16 11:15:22.097620,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",21 juillet 2019,AKASO Caméra Sport 4K Etanche WiFi Action Caméra Sportive Ultra Full HD Stabilisateur avec Télécommande Écran Tactile 30fps Angle Réglable 131 Pieds sous Marine 2 Batteries Kit d'Accessoires – V50X,985 en Climate Pledge Friendly ( Voir les 100 premiers en Climate Pledge Friendly ),10 en Caméras embarquées
Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,49.99,4.3,1190.0,400.0,https://m.media-amazon.com/images/I/71dqQA1AWxL._AC_UL320_.jpg,https://www.amazon.fr/Weenect-Chat-XS-Fonctionne-abonnement/dp/B0CHMVRHD8/ref=sr_1_23?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-23&srs=4551203031,False,2025-07-16 11:15:22.098096,"['Animalerie', 'Chiens', 'Colliers, harnais et laisses', 'Traqueurs']",30 septembre 2023,Weenect Chat XS - Nouveau Collier GPS pour Chat | Mini Traceur GPS Chat en Temps réel | Plus Petit modèle du marché | Fonctionne avec abonnement | Collier Inclus | Garantie à Vie,135 en Animalerie ( Voir les 100 premiers en Animalerie ),1 en Traqueurs pour animaux
"Anker soundcore 2 Enceinte Bluetooth, Enceinte Bluetooth Puissante sans Fil avec Basses Puissantes, Autonomie de 24 Heures, Porté de 20 m, Etanche Waterproof IPX7 et Microphone Intégré",30.99,4.5,124099.0,500.0,https://m.media-amazon.com/images/I/614l20nEhmL._AC_UL320_.jpg,https://www.amazon.fr/Anker-SoundCore-2_Enceinte-Bluetooth-puissantes/dp/B01MTB55WH/ref=sr_1_24?dib=eyJ2IjoiMSJ9.sH279KQkQ1iFsY7p5X2l8qovWZzYCSDlp3a0ud5chXkYWctVPcxd4vHPPij8-RAvz4kouiQV4Ls_b_wnzQgwZgvjMjtVJHHi1jILvP9Jww406O05uXf6nmT5oSTVO-D2mPIxAIfsJS5UsLgxqBl8bXKJmTh3hyWS72sxxTsAkSNwoXGzJGPREapQ74XIC5tXojc5O0Iw3TVoA67Eq4FY-VYhAUwQFlOlce3hwoKXsr49O5PnBdKmjz6zWEe_OrkCyAeUZVbfqHDL00z2Hwvfzy_kOUARlIzh1V5pzDBUwVQ.kzBY0C3vkobi0PcGgYsewhroWfeHjiYftCffsF726M0&dib_tag=se&qid=1752657317&s=electronics&sr=1-24&srs=4551203031,False,2025-07-16 11:15:22.098475,"['High-Tech', 'Audio et vidéo portable', 'Accessoires', ""Enceintes portables et stations d'accueil"", 'Enceintes portables Bluetooth']",6 février 2017,"Anker soundcore 2 Enceinte Bluetooth, Enceinte Bluetooth Puissante sans Fil avec Basses Puissantes, Autonomie de 24 Heures, Porté de 20 m, Etanche Waterproof IPX7 et Microphone Intégré",934 en High-Tech ( Voir les 100 premiers en High-Tech ),19 en Enceintes Bluetooth portables
"COROS Pace 3 Montre GPS de Sport, légère et Confortable, 17 Jours d'autonomie, Montre de Running GPS Double fréquence, Fréquence Cardiaque, Navigation, Suivi du Sommeil, Course à Pied (Nylon Encre)",249.0,4.6,1993.0,100.0,https://m.media-amazon.com/images/I/81OX6InPf2L._AC_UL320_.jpg,https://www.amazon.fr/COROS-Confortable-dautonomie-fr%C3%A9quence-Navigation/dp/B0D6VRD4SB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-25&srs=4551203031,False,2025-07-16 11:15:26.231438,"['Sports et Loisirs', 'Électronique', 'GPS', 'GPS de running']",12 juin 2024,"COROS Pace 3 Montre GPS de Sport, légère et Confortable, 17 Jours d'autonomie, Montre de Running GPS Double fréquence, Fréquence Cardiaque, Navigation, Suivi du Sommeil, Course à Pied (Nylon Encre)",414 en Sports et Loisirs ( Voir les 100 premiers en Sports et Loisirs ),2 en GPS de running
"Ecouteurs Bluetooth sans Fil Sport, 2025 Headphones 5.4 HiFi Stéréo, Ecouteurs sans Fil avec ENC Mic, Ecouteur Pour Courir, IP7 Étanche Écouteur, 40H, Oreillette Sans Fil, Casque Écran LED, Bleu",23.99,4.5,1637.0,500.0,https://m.media-amazon.com/images/I/71gcgqJHpVL._AC_UL320_.jpg,https://www.amazon.fr/Jesebang-Ecouteurs-Bluetooth-%C3%89couteur-Oreillette/dp/B0CR49Y7Q4/ref=sr_1_26?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-26&srs=4551203031,False,2025-07-16 11:15:26.232144,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs', 'Écouteurs intra-auriculaires']",28 décembre 2023,"Ecouteurs Bluetooth sans Fil Sport, 2025 Headphones 5.4 HiFi Stéréo, Ecouteurs sans Fil avec ENC Mic, Ecouteur Pour Courir, IP7 Étanche Écouteur, 40H, Oreillette Sans Fil, Casque Écran LED, Bleu",609 en High-Tech ( Voir les 100 premiers en High-Tech ),24 en Écouteurs intra-auriculaires
"Garmin – Forerunner 55 - Montre GPS multi-activités running avec fonctions d’entrainement Garmin Coach et cardio au poignet – Vert d’eau, TU EU",0.0,4.6,937.0,200.0,https://m.media-amazon.com/images/I/51NvyLl+xLL._AC_UL320_.jpg,https://www.amazon.fr/Garmin-Forerunner-multi-activit%C3%A9s-fonctions-dentrainement/dp/B0953VK51D/ref=sr_1_27?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-27&srs=4551203031,False,2025-07-16 11:15:26.232593,"['Sports et Loisirs', 'Électronique', 'GPS', 'GPS de running']",16 juin 2021,"Garmin – Forerunner 55 - Montre GPS multi-activités running avec fonctions d’entrainement Garmin Coach et cardio au poignet – Vert d’eau, TU EU",44 en Sports et Loisirs ( Voir les 100 premiers en Sports et Loisirs ),1 en GPS de running
"Samsung Galaxy Buds FE Écouteurs sans Fil, Réduction Active du Bruit, Ajustement Confortable, 3 Micros, Commande Tactile, Basses Profondes, Graphite, Version FR",0.0,4.3,493.0,400.0,https://m.media-amazon.com/images/I/51MaNu1aGhL._AC_UL320_.jpg,https://www.amazon.fr/%C3%89couteurs-R%C3%A9duction-Ajustement-confortable-profondes/dp/B0CHBPHSPC/ref=sr_1_28?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-28&srs=4551203031,False,2025-07-16 11:15:26.233045,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs', 'Écouteurs intra-auriculaires']",4 octobre 2023,"Samsung Galaxy Buds FE Écouteurs sans Fil, Réduction Active du Bruit, Ajustement Confortable, 3 Micros, Commande Tactile, Basses Profondes, Graphite, Version FR",1 475 en High-Tech ( Voir les 100 premiers en High-Tech ),60 en Écouteurs intra-auriculaires
"DJI Bundle Osmo Action 4 Aventure - Caméra étanche 4K/120 IPS, capteur 1/1,3 Pouce, D-Log M 10 Bits, FOV Ultra Large 155º, Jusqu’à 7 Heures 30 Min avec Trois Batteries supplémentaires pour vlogging",299.0,4.4,4308.0,50.0,https://m.media-amazon.com/images/I/71mqPf2vE+L._AC_UL320_.jpg,https://www.amazon.fr/DJI-Aventure-Batteries-suppl%C3%A9mentaires-vlogging/dp/B0C783J9WC/ref=sr_1_29?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-29&srs=4551203031,False,2025-07-16 11:15:26.233436,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",2 août 2023,"DJI Bundle Osmo Action 4 Aventure - Caméra étanche 4K/120 IPS, capteur 1/1,3 Pouce, D-Log M 10 Bits, FOV Ultra Large 155º, Jusqu’à 7 Heures 30 Min avec Trois Batteries supplémentaires pour vlogging",3 453 en High-Tech ( Voir les 100 premiers en High-Tech ),18 en Caméras embarquées
Apexcam M80 Caméra Sport 4K Stabilisateur 60FPS Action cam avec Carte 64GB Photo 48MP Camera Étanche 40M avec EIS 8X Zoom 170° Grand Angle avec Kits d'accessoires pour Aventures,66.39,4.4,377.0,300.0,https://m.media-amazon.com/images/I/71Xz7qEniPL._AC_UL320_.jpg,https://www.amazon.fr/Apexcam-M80-Stabilisateur-avec-daccessoires/dp/B0DNJRLJQ7/ref=sr_1_30?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-30&srs=4551203031,False,2025-07-16 11:15:26.233814,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",19 novembre 2024,Apexcam M80 Caméra Sport 4K Stabilisateur 60FPS Action cam avec Carte 64GB Photo 48MP Camera Étanche 40M avec EIS 8X Zoom 170° Grand Angle avec Kits d'accessoires pour Aventures,1 308 en High-Tech ( Voir les 100 premiers en High-Tech ),9 en Caméras embarquées
"AKASO EK7000 Caméra Sport Kit de Poignée Flottant - Comprend 4K 30FPS EK7000 Action Camera, Poignée Flottant Etanche pour Camera Sport, Sac de Rangement, 2 Batteries et Plus",89.99,4.3,772.0,200.0,https://m.media-amazon.com/images/I/81XI9vlLmVL._AC_UL320_.jpg,https://www.amazon.fr/AKASO-EK7000-Cam%C3%A9ra-Poign%C3%A9e-Flottant/dp/B0DFW4JPX4/ref=sr_1_31?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-31&srs=4551203031,False,2025-07-16 11:15:26.234428,"['High-Tech', 'Photo et caméscopes', 'Appareils photo et caméras étanche', 'Appareils photo étanches']",2 septembre 2024,"AKASO EK7000 Caméra Sport Kit de Poignée Flottant - Comprend 4K 30FPS EK7000 Action Camera, Poignée Flottant Etanche pour Camera Sport, Sac de Rangement, 2 Batteries et Plus",884 en Climate Pledge Friendly ( Voir les 100 premiers en Climate Pledge Friendly ),1 en Appareils photo étanches
"Xiaomi Redmi Note 14 Pro Plus 5G Smart Phone, 8GB RAM 256 GB, Pantalla AMOLED de 6,67'', Sensor de Huellas, Cámara de 200 MP, NFC, Cargador no Incluido, Color Lavender Purple",284.13,4.2,123.0,50.0,https://m.media-amazon.com/images/I/811P1Djb56L._AC_UL320_.jpg,https://www.amazon.fr/Xiaomi-Note-14-Pro-5G/dp/B0DRC5MF1N/ref=sr_1_32_mod_primary_new?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-32&srs=4551203031,False,2025-07-16 11:15:26.234898,"['High-Tech', 'Téléphones portables et accessoires', 'Smartphones et téléphones portables débloqués']",24 décembre 2024,"Xiaomi Redmi Note 14 Pro Plus 5G Smart Phone, 8GB RAM 256 GB, Pantalla AMOLED de 6,67'', Sensor de Huellas, Cámara de 200 MP, NFC, Cargador no Incluido, Color Lavender Purple",5 343 en High-Tech ( Voir les 100 premiers en High-Tech ),273 en Smartphones et téléphones portables débloqués
"Insta360 Ace Pro 2 Pack Double Batterie - Caméra d'action étanche 8K co-conçue avec Leica, capteur 1/1,3"", Double Puce d'IA, qualité en Basse lumière, Audio avancé, écran Rabattable, édition IA",469.99,4.5,497.0,50.0,https://m.media-amazon.com/images/I/61v1GeFItkL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Ace-Pack-Double-Batterie/dp/B0DHGYYXLB/ref=sr_1_33?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-33&srs=4551203031,False,2025-07-16 11:15:26.235258,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",21 octobre 2024,"Insta360 Ace Pro 2 Pack Double Batterie - Caméra d'action étanche 8K co-conçue avec Leica, capteur 1/1,3"", Double Puce d'IA, qualité en Basse lumière, Audio avancé, écran Rabattable, édition IA",4 133 en High-Tech ( Voir les 100 premiers en High-Tech ),23 en Caméras embarquées
"OMRON EVOLV moniteur de tension artérielle, tensiomètre bras sans fil, Bluetooth, validé cliniquement - MAINTENANT avec 6 mois d’abonnement OMRON connect Premium GRATUIT",129.99,4.6,1231.0,100.0,https://m.media-amazon.com/images/I/51z4cJalHLL._AC_UL320_.jpg,https://www.amazon.fr/OMRON-tensiom%C3%A8tre-cliniquement-Tensiometre-irr%C3%A9guli%C3%A8res/dp/B01MT54RFU/ref=sr_1_34?dib=eyJ2IjoiMSJ9.KjtxKm9OiK4gTJXvBbBCSJAR76oy7ii1Gv45aV93q66oEZlvhLjzD-PFIMz6ysKi7ZM3TvjyJxWlOyhieMZxNc2eof7U1goFz2GhRh_bCAClyziM5cZvgP1NsgWKiJmdbwjWT1_1Mas_BW3t-PXHVFFl02L8ODdQ5u1wERicUhkN1dl5u3uM2EQ5HroqhPUN8-Ou0uD8mjILzCg4Z5hhkgkKo3sawl04IcsdgxWmO3UZaAUoIqEfogEycpAVjH68YtTUhd735jY75DF1_Q17pJRl7GdAoEJO0bV0YJLlIB8.26kKbAQRvP90eLK_-qD1s0C_Dd6DSeyR5KgJUkX3RdI&dib_tag=se&qid=1752657322&s=electronics&sr=1-34&srs=4551203031,False,2025-07-16 11:15:26.235594,"['Hygiène et Santé', 'Matériel et fournitures médicales', ""Diagnostic et suivi de l'état de santé"", 'Tensiomètres']",2 avril 2017,"OMRON EVOLV moniteur de tension artérielle, tensiomètre bras sans fil, Bluetooth, validé cliniquement - MAINTENANT avec 6 mois d’abonnement OMRON connect Premium GRATUIT",3 623 en Hygiène et Santé ( Voir les 100 premiers en Hygiène et Santé ),20 en Tensiomètres (Hygiène et Santé)
